,molecule_chembl_id,bioactivity_class,canonical_smiles,MW,LogP,NumHDonors,NumHAcceptors,pIC50
1271,CHEMBL2311799,inactive,O=C(CCCCONC(=O)Nc1ccccc1)NO,267.285,1.4154,4.0,4.0,4.779891911959945
1277,CHEMBL2311793,active,O=C(CCCCCONC(=O)Nc1cnc2ccccc2c1)NO,332.36000000000007,2.3537,4.0,5.0,6.070581074285707
1278,CHEMBL2311792,active,O=C(CCCCCONC(=O)Nc1cccc2ccccc12)NO,331.37200000000007,2.9587000000000003,4.0,4.0,6.045757490560675
1283,CHEMBL2312173,inactive,O=C(O)CCCCCONC(=O)Nc1ccc(F)cc1,284.28700000000003,2.5238000000000005,3.0,3.0,4.0
1284,CHEMBL2312172,inactive,O=C(O)CCCCCONC(=O)Nc1ccccc1,266.297,2.3847000000000005,3.0,3.0,4.0
1285,CHEMBL2313364,active,CCC(C)[C@H]1NC(=O)[C@H]2CSSCC/C=C/[C@H](CC(=O)N[C@H](C)C(=O)N2)OC(=O)C[C@@H]1O,487.64400000000023,0.9146000000000012,4.0,8.0,8.657577319177793
1286,CHEMBL1796688,active,C=C(C)[C@H]1NC(=O)[C@H]2CSSCC/C=C/[C@H](CC(=O)N[C@H](C)C(=O)N2)OC(=O)C[C@@H]1O,471.6010000000002,0.4446000000000003,4.0,8.0,8.481486060122112
1287,CHEMBL2335645,active,COc1cc(/C=C/C(=O)NO)ccc1OC[C@H](Cc1c[nH]c2ccccc12)NS(=O)(=O)c1ccc(NC(C)=O)cc1,578.6470000000002,3.6221000000000014,5.0,7.0,6.1487416512809245
1290,CHEMBL2335641,active,COc1cc(/C=C/C(=O)NO)ccc1OC[C@H](Cc1c[nH]c2ccccc12)NC(=O)c1ccc(NC(=O)OC(C)(C)C)cc1,600.672,5.462200000000005,5.0,7.0,6.136677139879544
1292,CHEMBL2335639,active,COc1cc(/C=C/C(=O)NO)ccc1OC[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H]1CC2(CN1C(=O)OC(C)(C)C)SCCS2,668.838,4.987100000000004,4.0,9.0,6.096910013008056
1294,CHEMBL2335638,active,COc1cc(/C=C/C(=O)NO)ccc1OC[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)C,580.6820000000001,4.350700000000003,5.0,7.0,6.366531544420414
1295,CHEMBL2335637,active,COc1cc(/C=C/C(=O)NO)ccc1OC[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)OC(C)(C)C,644.7250000000001,4.643000000000003,6.0,8.0,6.494850021680094
1296,CHEMBL2335636,active,COc1cc(/C=C/C(=O)NO)ccc1OC[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CO)NC(=O)OC(C)(C)C,568.6270000000001,2.6870000000000003,6.0,8.0,6.853871964321762
1297,CHEMBL2335635,active,COc1cc(/C=C/C(=O)NO)ccc1OC[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](NC(=O)OC(C)(C)C)[C@@H](C)O,582.6540000000002,3.075500000000002,6.0,8.0,6.7447274948966935
1298,CHEMBL2335634,active,COc1cc(/C=C/C(=O)NO)ccc1OC[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H]1CCCN1C(=O)OC(C)(C)C,578.6660000000002,4.200900000000003,4.0,7.0,6.366531544420414
1299,CHEMBL2331641,active,COc1cc(/C=C/C(=O)NO)ccc1OC[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CCSC)NC(=O)OC(C)(C)C,612.7490000000001,4.4478000000000035,5.0,8.0,6.7447274948966935
1300,CHEMBL2331640,active,COc1cc(/C=C/C(=O)NO)ccc1OC[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](C)NC(=O)OC(C)(C)C,552.6280000000002,3.7146000000000026,5.0,7.0,6.795880017344075
1301,CHEMBL2336048,active,CC[C@H](C)[C@H](NC(=O)OC(C)(C)C)C(=O)N[C@H](COc1ccc(/C=C/C(=O)NO)cc1OC)Cc1c[nH]c2ccccc12,594.7090000000003,4.740800000000003,5.0,7.0,6.42021640338319
1302,CHEMBL2336047,active,COc1cc(/C=C/C(=O)NO)ccc1OC[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CC(C)C)NC(=O)OC(C)(C)C,594.7090000000001,4.740800000000004,5.0,7.0,6.2441251443275085
1303,CHEMBL2336046,active,COc1cc(/C=C/C(=O)NO)ccc1OC[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C,628.7260000000001,4.937400000000004,5.0,7.0,6.2076083105017466
1304,CHEMBL2336045,active,COc1cc(/C=C/C(=O)NO)ccc1OC[C@H](Cc1c[nH]c2ccccc12)NC(=O)CNC(=O)OC(C)(C)C,538.6010000000002,3.326100000000002,5.0,7.0,6.769551078621726
1305,CHEMBL2336044,active,COc1cc(/C=C/C(=O)NO)ccc1OC[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)OC(C)(C)C,667.763,5.418700000000004,6.0,7.0,6.309803919971486
1308,CHEMBL2335646,active,COc1cc(/C=C/C(=O)NO)ccc1OC[C@H](Cc1c[nH]c2ccccc12)NC(=O)OC(C)(C)C,481.5490000000002,4.209900000000003,4.0,6.0,6.187086643357144
1310,CHEMBL483254,active,Cc1[nH]c2ccccc2c1CCNCc1ccc(/C=C/C(=O)NO)cc1,349.43399999999997,3.3272200000000014,4.0,3.0,7.522878745280337
1311,CHEMBL2385397,active,CN(C)c1nc2c(s1)Cc1cc(/C=C/C(=O)NO)ccc1-2,301.37100000000004,2.2988999999999997,2.0,5.0,6.804100347590766
1312,CHEMBL2385394,active,O=C(/C=C/c1ccc2c(c1)Cc1sc(NCCN3CCOCC3)nc1-2)NO,386.4770000000002,1.9769999999999996,3.0,7.0,6.785156151952302
1313,CHEMBL2385393,active,COCCNc1nc2c(s1)Cc1cc(/C=C/C(=O)NO)ccc1-2,331.397,2.2912,3.0,6.0,6.853871964321762
1314,CHEMBL2385389,active,O=C(/C=C/c1ccc2c(c1)Cc1sc(Nc3cccnc3)nc1-2)NO,350.403,3.371500000000001,3.0,6.0,6.525783735923745
1315,CHEMBL2385381,active,CC(C)Nc1nc2c(s1)Cc1cc(/C=C/C(=O)NO)ccc1-2,315.39799999999997,3.0532000000000012,3.0,5.0,6.669586226650809
1316,CHEMBL2385379,active,CNc1nc2c(s1)Cc1cc(/C=C/C(=O)NO)ccc1-2,287.34400000000005,2.2746000000000004,3.0,5.0,6.6020599913279625
1317,CHEMBL2386912,active,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3cc(OCc4cn(CCCCCCC(=O)NO)nn4)ccc3nc2-1,588.6210000000003,2.7060000000000004,3.0,12.0,7.250263684430939
1318,CHEMBL2386911,active,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3cc(OCc4cn(CCCCCC(=O)NO)nn4)ccc3nc2-1,574.5940000000003,2.3159,3.0,12.0,6.950007143079858
1319,CHEMBL2386910,active,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3cc(OCc4cn(CCCCC(=O)NO)nn4)ccc3nc2-1,560.5670000000002,1.9257999999999995,3.0,12.0,6.840132152907433
1320,CHEMBL2386909,active,CCc1c2c(nc3ccc(OCc4cn(CCCCCCCC(=O)NO)nn4)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC,630.7020000000001,3.658500000000001,3.0,12.0,6.673050005834001
1321,CHEMBL2386908,active,CCc1c2c(nc3ccc(OCc4cn(CCCCCCC(=O)NO)nn4)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC,616.6750000000002,3.2684000000000006,3.0,12.0,7.189431470783587
1322,CHEMBL2386907,active,CCc1c2c(nc3ccc(OCc4cn(CCCCCC(=O)NO)nn4)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC,602.6480000000001,2.8783000000000003,3.0,12.0,6.91829272990265
1323,CHEMBL2386906,active,CCc1c2c(nc3ccc(OCc4cn(CCCCC(=O)NO)nn4)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC,588.6210000000002,2.4882,3.0,12.0,6.808548985535104
1324,CHEMBL2390994,active,O=C(/C=C/c1ccc2c(c1)C(=O)N(Cc1ccccc1)C1(CCN(CCc3ccccc3)CC1)O2)NO,497.59500000000037,4.274800000000002,2.0,5.0,6.1904402853647325
1325,CHEMBL2390993,active,O=C(/C=C/c1ccc2c(c1)C(=O)N(Cc1ccccc1)C1(CCN(Cc3ccc(F)cc3)CC1)O2)NO,501.55800000000033,4.371400000000002,2.0,5.0,6.175874166083451
1326,CHEMBL2390992,active,O=C(/C=C/c1ccc2c(c1)C(=O)N(Cc1ccccc1)C1(CCN(Cc3ccccc3)CC1)O2)NO,483.5680000000003,4.232300000000001,2.0,5.0,6.267606240177032
1327,CHEMBL2390991,active,CN1CCC2(CC1)Oc1ccc(/C=C/C(=O)NO)cc1C(=O)N2Cc1ccccc1,407.4700000000002,2.661900000000001,2.0,5.0,6.7594507517174005
1328,CHEMBL2391007,active,O=C(/C=C/c1ccc2c(c1)C(=O)N(Cc1ccccc1)C1(CCNCC1)O2)NO,393.4430000000002,2.319699999999999,3.0,5.0,7.229147988357855
1329,CHEMBL2391006,active,CN1C(=O)c2cc(/C=C/C(=O)NO)ccc2OC12CCN(CCc1ccccc1)CC2,421.4970000000003,2.7044000000000006,2.0,5.0,6.58838029403677
1330,CHEMBL2391005,active,CN1C(=O)c2cc(/C=C/C(=O)NO)ccc2OC12CCN(Cc1ccc(F)cc1)CC2,425.46000000000026,2.801000000000001,2.0,5.0,6.863279432843593
1331,CHEMBL2391004,active,CN1C(=O)c2cc(/C=C/C(=O)NO)ccc2OC12CCN(Cc1ccccc1)CC2,407.47000000000025,2.661900000000001,2.0,5.0,6.866461091629782
1332,CHEMBL2391003,active,CN1CCC2(CC1)Oc1ccc(/C=C/C(=O)NO)cc1C(=O)N2C,331.3720000000001,1.0915,2.0,5.0,6.278189384787454
1333,CHEMBL2391002,active,CN1C(=O)c2cc(/C=C/C(=O)NO)ccc2OC12CCNCC2,317.34500000000014,0.7492999999999999,3.0,5.0,6.690369832574102
1334,CHEMBL2391001,active,O=C(/C=C/c1ccc2c(c1)C(=O)NC1(CCN(CCc3ccccc3)CC1)O2)NO,407.4700000000001,2.3621999999999996,3.0,5.0,7.040958607678906
1335,CHEMBL2391000,active,O=C(/C=C/c1ccc2c(c1)C(=O)NC1(CCN(Cc3ccc(F)cc3)CC1)O2)NO,411.4330000000001,2.4587999999999997,3.0,5.0,6.987162775294828
1336,CHEMBL2390999,active,O=C(/C=C/c1ccc2c(c1)C(=O)NC1(CCN(Cc3ccccc3)CC1)O2)NO,393.4430000000001,2.3196999999999997,3.0,5.0,7.080921907623926
1337,CHEMBL2390998,active,CN1CCC2(CC1)NC(=O)c1cc(/C=C/C(=O)NO)ccc1O2,317.3450000000001,0.7493000000000003,3.0,5.0,7.00436480540245
1338,CHEMBL2390997,active,O=C(/C=C/c1ccc2c(c1)C(=O)NC1(CCNCC1)O2)NO,303.318,0.4070999999999997,4.0,5.0,7.107905397309519
1339,CHEMBL2390996,active,O=C(/C=C/c1ccc2c(c1)C(=O)CC1(CCN(CCc3ccccc3)CC1)O2)NO,406.4820000000001,3.247700000000001,2.0,5.0,6.94692155651658
1340,CHEMBL2390995,active,O=C(/C=C/c1ccc2c(c1)C(=O)CC1(CCN(Cc3ccc(F)cc3)CC1)O2)NO,410.44500000000005,3.3443000000000005,2.0,5.0,6.966576244513051
1342,CHEMBL246559,inactive,O=C(NO)c1csc2ccccc12,193.227,2.0203,2.0,3.0,4.118444170206688
1343,CHEMBL2403453,active,O=C(NO)c1cc2sccc2s1,199.256,2.0818000000000003,2.0,4.0,6.254144804826271
1345,CHEMBL2403451,active,Cc1cc2sc(C(=O)NO)cc2cc1O,223.25300000000001,2.0343199999999997,3.0,4.0,6.004803708402821
1348,CHEMBL2403448,inactive,O=C(NO)c1cc2c(Cl)cccc2s1,227.672,2.673700000000001,2.0,3.0,4.9344202852715515
1353,CHEMBL2403445,active,Cc1ccc2cc(C(=O)NO)sc2c1F,225.244,2.4678199999999997,2.0,3.0,6.33913452199613
1354,CHEMBL2408818,active,CN1C(=O)C(NC(=O)CCCCCCCC(=O)NO)N=C(c2ccccc2)c2ccccc21,450.53900000000004,3.1788000000000016,3.0,5.0,6.221848749616356
1355,CHEMBL2408819,active,CN1C(=O)C(NC(=O)CCCCC(=O)NO)N=C(c2ccccc2)c2ccccc21,408.4580000000001,2.0084999999999997,3.0,5.0,6.42021640338319
1356,CHEMBL2408689,active,CN1C(=O)[C@H](O)N=C(c2ccccc2)c2cc(C#CCCCC(=O)NO)ccc21,391.4270000000002,1.8459999999999994,3.0,5.0,6.443697499232712
1357,CHEMBL2408693,active,C[C@@H]1N=C(c2ccccc2)c2cc(C#CCCCC(=O)NO)ccc2NC1=O,375.428,2.8918,3.0,4.0,6.468521082957745
1358,CHEMBL2408820,active,CN1C(=O)C(NC(=O)CCCCCC(=O)NO)N=C(c2ccccc2)c2ccccc21,422.48500000000007,2.398600000000001,3.0,5.0,6.494850021680094
1359,CHEMBL2408695,active,CN1C(=O)[C@H](NC(=O)CCCCCCC(=O)NO)N=C(c2ccccc2)c2ccccc21,436.51200000000006,2.7887000000000013,3.0,5.0,6.508638306165727
1360,CHEMBL2408694,active,O=C(CCCCCCC(=O)N1CCN=C(c2ccccc2)c2ccccc21)NO,393.4870000000001,3.7166000000000015,2.0,4.0,6.7447274948966935
1361,CHEMBL2408692,active,CN1C(=O)CN=C(c2ccccc2)c2cc(C#C/C=C/C(=O)NO)ccc21,359.3850000000001,1.9135,2.0,4.0,6.795880017344075
1362,CHEMBL2408696,active,CN1C(=O)[C@@H](NC(=O)CCCCCCC(=O)NO)N=C(c2ccccc2)c2ccccc21,436.51200000000006,2.7887000000000013,3.0,5.0,6.920818753952375
1365,CHEMBL2413289,active,Cc1ccc(OCCN(CCc2ccc3c(c2)OCO3)Cc2ccc(/C=C/C(=O)NO)o2)cc1,464.5180000000002,3.9590200000000015,2.0,7.0,6.075720713938118
1367,CHEMBL2413287,active,O=C(/C=C/c1ccc(CN(CCO)CCc2ccc3c(c2)OCO3)o1)NO,374.3930000000001,1.5639,3.0,7.0,6.3979400086720375
1380,CHEMBL2413304,active,O=C(/C=C/c1ccc(CN(CCO)Cc2ccc(-c3ccccc3)cc2)o1)NO,392.455,3.4597000000000007,3.0,5.0,7.050609993355087
1392,CHEMBL2413292,active,O=C(/C=C/c1ccc(CN(CCO)Cc2ccccc2)o1)NO,316.35699999999997,1.7927,3.0,5.0,6.769551078621726
1396,CHEMBL2413319,active,CCCCN(Cc1ccccc1)Cc1ccc(/C=C/C(=O)NO)o1,328.41200000000003,3.600500000000002,2.0,4.0,6.267606240177032
1397,CHEMBL2413318,active,CC(C)N(Cc1ccccc1)Cc1ccc(/C=C/C(=O)NO)o1,314.385,3.208800000000001,2.0,4.0,6.7447274948966935
1398,CHEMBL2413317,active,CCCN(Cc1ccccc1)Cc1ccc(/C=C/C(=O)NO)o1,314.385,3.210400000000001,2.0,4.0,6.769551078621726
1399,CHEMBL2413316,active,CCN(Cc1ccccc1)Cc1ccc(/C=C/C(=O)NO)o1,300.35799999999995,2.8203000000000005,2.0,4.0,6.886056647693163
1400,CHEMBL2442648,inactive,COc1cc(/C=C/C(=O)NO)ccc1OCC(=O)Nc1ccc(F)c(Cl)c1,394.78600000000006,3.0238000000000014,3.0,5.0,4.30715308072277
1401,CHEMBL2442649,inactive,COc1cc(/C=C/C(=O)NO)ccc1OCC(=O)Nc1cccc(C(F)(F)F)c1,410.348,3.2501000000000015,3.0,5.0,4.903089986991944
1402,CHEMBL2442650,inactive,COc1cc(/C=C/C(=O)NO)ccc1OCC(=O)Nc1ccc(Cl)c(Cl)c1,411.2410000000001,3.538100000000001,3.0,5.0,4.366531544420414
1403,CHEMBL2442651,inactive,COc1ccc(NC(=O)COc2ccc(/C=C/C(=O)NO)cc2OC)cc1,372.37700000000007,2.2398999999999996,3.0,6.0,4.966576244513051
1407,CHEMBL2442655,inactive,COc1cc(/C=C/C(=O)NO)ccc1OCC(=O)Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1,478.345,4.268900000000002,3.0,5.0,4.978810700930062
1408,CHEMBL2442656,inactive,COc1cc(/C=C/C(=O)NO)ccc1OCC(=O)Nc1cc(Br)cc(C(F)(F)F)c1,489.244,4.012600000000002,3.0,5.0,4.168770306132936
1409,CHEMBL2442657,inactive,COc1cc(/C=C/C(=O)Nc2ccccc2N)ccc1OCC(=O)Nc1ccc(F)c(Cl)c1,469.9000000000002,4.739300000000003,3.0,5.0,4.939302159646388
1410,CHEMBL2442658,inactive,COc1cc(/C=C/C(=O)Nc2ccccc2N)ccc1OCC(=O)Nc1cccc(C(F)(F)F)c1,485.46200000000016,4.965600000000003,3.0,5.0,4.304518323509803
1411,CHEMBL2442659,inactive,COc1cc(/C=C/C(=O)Nc2ccccc2N)ccc1OCC(=O)Nc1ccc(Cl)c(Cl)c1,486.35500000000025,5.253600000000004,3.0,5.0,4.987162775294828
1413,CHEMBL2442661,inactive,COc1cc(/C=C/C(=O)Nc2ccccc2N)ccc1OCC(=O)Nc1ccc(Br)cc1,496.36100000000016,4.7093000000000025,3.0,5.0,4.892790030352131
1414,CHEMBL2442662,inactive,COc1cc(/C=C/C(=O)Nc2ccccc2N)ccc1OCC(=O)Nc1ccccc1F,435.45500000000015,4.085900000000002,3.0,5.0,4.132532512140949
1417,CHEMBL2442665,inactive,COc1cc(/C=C/C(=O)Nc2ccccc2N)ccc1OCC(=O)Nc1cc(Br)cc(C(F)(F)F)c1,564.3580000000003,5.728100000000003,3.0,5.0,4.616184634019569
1418,CHEMBL2442666,inactive,COc1cc(/C=C/C(=O)Nc2ccc(C)cc2N)ccc1OCC(=O)Nc1cc(F)cc(Cl)c1,483.92700000000013,5.0477200000000035,3.0,5.0,4.8124792791635365
1419,CHEMBL2442667,inactive,COc1cc(/C=C/C(=O)Nc2ccc(C)cc2N)ccc1OCC(=O)Nc1cccc(C(F)(F)F)c1,499.48900000000015,5.274020000000004,3.0,5.0,4.82102305270683
1420,CHEMBL2442668,inactive,COc1cc(/C=C/C(=O)Nc2ccc(C)cc2N)ccc1OCC(=O)Nc1ccc(Cl)c(Cl)c1,500.3820000000002,5.562020000000004,3.0,5.0,4.1904402853647325
1421,CHEMBL2442669,inactive,COc1ccc(NC(=O)COc2ccc(/C=C/C(=O)Nc3ccc(C)cc3N)cc2OC)cc1,461.5180000000002,4.263820000000003,3.0,6.0,3.9281179926938745
1422,CHEMBL2442670,inactive,COc1cc(/C=C/C(=O)Nc2ccc(C)cc2N)ccc1OCC(=O)Nc1ccc(Br)cc1,510.38800000000015,5.017720000000003,3.0,5.0,4.785156151952302
1423,CHEMBL2442671,inactive,COc1cc(/C=C/C(=O)Nc2ccc(C)cc2N)ccc1OCC(=O)Nc1ccccc1F,449.48200000000014,4.394320000000003,3.0,5.0,4.935542010773082
1424,CHEMBL2442672,inactive,COc1cc(/C=C/C(=O)Nc2ccc(C)cc2N)ccc1OCC(=O)Nc1cccc(F)c1,449.48200000000014,4.394320000000003,3.0,5.0,4.176525770829699
1425,CHEMBL2442673,inactive,COc1cc(/C=C/C(=O)Nc2ccc(C)cc2N)ccc1OCC(=O)Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1,567.4860000000003,6.292820000000003,3.0,5.0,4.146301788223826
1427,CHEMBL1851943,active,CCCCc1nc2cc(/C=C/C(=O)NO)ccc2n1CCN(CC)CC,358.4860000000002,3.239300000000002,2.0,5.0,6.899629454882437
1428,CHEMBL2440723,active,CCCCCCNC(=S)Nc1cc(/C=C/C(=O)NO)ccc1OCCN(CC)CC,436.6220000000003,3.792500000000003,4.0,5.0,6.728158393463501
1429,CHEMBL2440722,active,CCCCCNC(=S)Nc1cc(/C=C/C(=O)NO)ccc1OCCN(CC)CC,422.5950000000003,3.402400000000002,4.0,5.0,6.665546248849069
1430,CHEMBL2440721,active,CCCCNC(=S)Nc1cc(/C=C/C(=O)NO)ccc1OCCN(CC)CC,408.56800000000027,3.0123000000000015,4.0,5.0,6.886056647693163
1431,CHEMBL2440720,active,CCCNC(=S)Nc1cc(/C=C/C(=O)NO)ccc1OCCN(CC)CC,394.5410000000003,2.6222000000000003,4.0,5.0,6.6777807052660805
1432,CHEMBL2440719,active,CCCCCCCNC(=O)Nc1cc(/C=C/C(=O)NO)ccc1OCCN(CC)CC,434.5810000000003,4.017700000000003,4.0,5.0,6.3872161432802645
1433,CHEMBL2440718,active,CCCCCCNC(=O)Nc1cc(/C=C/C(=O)NO)ccc1OCCN(CC)CC,420.5540000000003,3.627600000000003,4.0,5.0,6.517126416391246
1434,CHEMBL2440717,active,CCCCCNC(=O)Nc1cc(/C=C/C(=O)NO)ccc1OCCN(CC)CC,406.52700000000027,3.2375000000000016,4.0,5.0,6.730487055782084
1435,CHEMBL2440715,active,CCCNC(=O)Nc1cc(/C=C/C(=O)NO)ccc1OCCN(CC)CC,378.4730000000003,2.4573,4.0,5.0,6.6307841425898575
1436,CHEMBL2440712,active,CCCCCNC(=O)Nc1cc(/C=C/C(=O)NO)ccc1SCCN(CC)CC,422.59500000000025,3.9508000000000028,4.0,5.0,6.686132779630847
1437,CHEMBL2440711,active,CCCCNC(=O)Nc1cc(/C=C/C(=O)NO)ccc1SCCN(CC)CC,408.56800000000027,3.5607000000000024,4.0,5.0,6.764471553092451
1438,CHEMBL2440710,active,CCCNC(=O)Nc1cc(/C=C/C(=O)NO)ccc1SCCN(CC)CC,394.5410000000003,3.170600000000002,4.0,5.0,6.703334809738469
1439,CHEMBL3099245,active,O=C(CCCCCCCOc1cccc(-c2nc(N3CCOCC3)c3sccc3n2)c1)NO,470.59500000000025,4.419700000000002,2.0,8.0,6.214670164989233
1440,CHEMBL3099244,active,O=C(CCCCCCCOc1ccc(-c2nc(N3CCOCC3)c3sccc3n2)cc1)NO,470.59500000000025,4.419700000000002,2.0,8.0,6.309803919971486
1441,CHEMBL3099243,active,O=C(CCCCCCOc1cccc(-c2nc(N3CCOCC3)c3sccc3n2)c1)NO,456.56800000000027,4.029600000000002,2.0,8.0,6.42021640338319
1442,CHEMBL3104855,inactive,Cc1c(O)c(O)c(O)c(C=O)c1-c1cc2c(C=O)c(C)c(O)c(O)c2o1,358.30200000000013,2.8696400000000013,5.0,8.0,4.847711655616943
1444,CHEMBL3217999,inactive,C#Cc1cccc(Nc2ncnc3ccc(NC(=O)c4ccc(C(=O)Nc5ccccc5N)cc4)cc23)c1,498.5460000000002,5.441500000000002,4.0,6.0,4.494850021680094
1445,CHEMBL3217998,inactive,C#Cc1cccc(Nc2ncnc3ccc(NC(=O)c4ccc(C(=O)Nc5ccccc5N)nc4)cc23)c1,499.5340000000002,4.836500000000002,4.0,7.0,4.494850021680094
1446,CHEMBL3217997,inactive,C#Cc1cccc(Nc2ncnc3ccc(NC(=O)c4ccc(C(=O)Nc5ccccc5N)s4)cc23)c1,504.5750000000002,5.503000000000003,4.0,7.0,4.494850021680094
1447,CHEMBL3217996,active,C#Cc1cccc(Nc2ncnc3cc(NC(=O)c4ccc(C(=O)Nc5ccccc5N)cc4)ccc23)c1,498.5460000000002,5.441500000000002,4.0,6.0,6.698970004336019
1448,CHEMBL3217995,active,C#Cc1cccc(Nc2ncnc3cc(NC(=O)c4ccc(C(=O)Nc5ccccc5N)nc4)ccc23)c1,499.5340000000002,4.836500000000002,4.0,7.0,6.292429823902063
1449,CHEMBL3217994,active,C#Cc1cccc(Nc2ncnc3cc(NC(=O)c4ccc(C(=O)Nc5ccccc5N)s4)ccc23)c1,504.5750000000002,5.503000000000002,4.0,7.0,6.42021640338319
1450,CHEMBL3217993,active,Nc1ccccc1NC(=O)c1ccc(COc2ccc3ncnc(Nc4cccc(Br)c4)c3c2)cc1,540.4210000000002,6.549400000000004,3.0,6.0,6.6020599913279625
1451,CHEMBL3218000,active,C#Cc1cccc(Nc2ncnc3ccc(OCc4ccc(C(=O)Nc5ccccc5N)cc4)cc23)c1,485.5470000000002,5.768200000000003,3.0,6.0,6.698970004336019
1453,CHEMBL3218002,active,C#Cc1cccc(Nc2ncnc3ccc(S(=O)(=O)n4ccc(/C=C/C(=O)NO)c4)cc23)c1,459.48700000000014,2.9118000000000004,3.0,8.0,8.193820026016112
1454,CHEMBL553,inactive,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,393.4430000000002,3.405100000000002,1.0,7.0,4.494850021680094
1455,CHEMBL3233682,active,Cn1cc(C[C@@H](COc2ccc(/C=C/C(=O)NO)cc2)NC(=O)OC(C)(C)C)c2ccccc21,465.55000000000024,4.211700000000002,3.0,6.0,6.2217763732339035
1456,CHEMBL3233681,active,CC(C)(C)OC(=O)N[C@H](COc1ccc(/C=C/C(=O)NO)cc1)Cc1c[nH]c2ccccc12,451.52300000000014,4.2013000000000025,4.0,5.0,6.275150912370615
1457,CHEMBL3233683,active,CC(C)(C)OC(=O)NCC(=O)N[C@H](COc1ccc(/C=C/C(=O)NO)cc1)Cc1c[nH]c2ccccc12,508.57500000000016,3.3175000000000017,5.0,6.0,7.015022873584507
1458,CHEMBL3233684,active,CSCC[C@@H](NC(=O)OC(C)(C)C)C(=O)N[C@H](COc1ccc(/C=C/C(=O)NO)cc1)Cc1c[nH]c2ccccc12,582.7230000000002,4.439200000000002,5.0,7.0,6.59328954139021
1459,CHEMBL3233685,active,CC(C)(C)OC(=O)N[C@H](CO)C(=O)N[C@H](COc1ccc(/C=C/C(=O)NO)cc1)Cc1c[nH]c2ccccc12,538.6010000000002,2.6784000000000017,6.0,7.0,7.010550182333308
1460,CHEMBL3233686,active,CC(O)[C@@H](NC(=O)OC(C)(C)C)C(=O)N[C@H](COc1ccc(/C=C/C(=O)NO)cc1)Cc1c[nH]c2ccccc12,552.6280000000002,3.066900000000002,6.0,7.0,7.074172425375258
1461,CHEMBL3233687,active,O=C(/C=C/c1ccc(OC[C@H](Cc2c[nH]c3ccccc23)NC(=O)c2ccccc2)cc1)NO,455.5140000000001,4.106600000000002,4.0,4.0,7.978810700930062
1462,CHEMBL3233688,active,Cc1ccc(S(=O)(=O)N[C@H](COc2ccc(/C=C/C(=O)NO)cc2)Cc2c[nH]c3ccccc23)cc1,505.5960000000002,3.9635200000000017,4.0,5.0,6.195928751114339
1465,CHEMBL3233691,active,CCC(CC)C(=O)N[C@H](COc1ccc(/C=C/C(=O)NO)cc1)Cc1c[nH]c2ccccc12,449.5510000000001,4.229000000000002,4.0,4.0,6.885055584287415
1466,CHEMBL3233692,active,CCCC(CCC)C(=O)N[C@H](COc1ccc(/C=C/C(=O)NO)cc1)Cc1c[nH]c2ccccc12,477.6050000000002,5.009200000000003,4.0,4.0,6.0097499670721835
1467,CHEMBL3233693,active,O=C(/C=C/c1ccc(OC[C@H](Cc2c[nH]c3ccccc23)NC(=O)c2ccccc2O)cc1)NO,471.51300000000015,3.8122000000000016,5.0,5.0,7.681936665037238
1468,CHEMBL3233694,active,Cc1cccc(Nc2ccccc2C(=O)N[C@H](COc2ccc(/C=C/C(=O)NO)cc2)Cc2c[nH]c3ccccc23)c1C,574.6810000000002,6.467040000000004,5.0,5.0,6.171539899102793
1471,CHEMBL3233696,active,O=C(/C=C/c1ccc(OC[C@H](Cc2c[nH]c3ccccc23)NC(=O)Cc2ccccc2)cc1)NO,469.54100000000017,4.035500000000002,4.0,4.0,7.634512015109101
