molecule_chembl_id,canonical_smiles,standard_value,bioactivity_class
CHEMBL569546,CN1CCN(Cc2ccc(C(=O)/C=C/c3cccc(/C=C/C(=O)NO)c3)cc2)CC1,17.0,active
CHEMBL569731,CN1CCN(c2ccc(C(=O)/C=C/c3cccc(/C=C/C(=O)NO)n3)cc2)CC1,15.0,active
CHEMBL569327,CN1CCN(Cc2ccccc2C(=O)/C=C/c2ccc(/C=C/C(=O)NO)nc2)CC1,12.0,active
CHEMBL116438,COc1cc(/C=C/C(=O)/C=C(O)/C=C/c2ccc(O)c(OC)c2)ccc1O,115000.0,inactive
CHEMBL284616,O=C(/C=C/c1ccc(O)c(O)c1)O[C@@H]1C[C@](O)(C(=O)O)C[C@@H](O)[C@H]1O,375000.0,inactive
CHEMBL145,O=C(O)/C=C/c1ccc(O)c(O)c1,2540000.0,inactive
CHEMBL570490,CC(C)C[C@H]1CC(=O)N[C@@H](C)C(=O)N[C@@H](CCCCCC(=O)O)C(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)N1,324.0,active
CHEMBL583130,CCC(=O)CCCCC[C@@H]1NC(=O)[C@H](C)NC(=O)C[C@H](CC(C)C)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC1=O,19.0,active
CHEMBL585939,CC(C)C[C@H]1CC(=O)N[C@@H](C)C(=O)N[C@@H](CCCCCC(=O)NO)C(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)N1,1.0,active
CHEMBL569812,CCC(=O)CCCSC[C@@H]1NC(=O)[C@H](C)NC(=O)C[C@H](CC(C)C)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC1=O,54.0,active
CHEMBL570041,CC(C)C[C@H]1CC(=O)N[C@@H](C)C(=O)N[C@@H](CCCCCC(=O)O)C(=O)N[C@@H](Cc2cccc3ccccc23)C(=O)N1,205.0,active
CHEMBL569174,CC(=O)NCCCCC[C@@H]1NC(=O)C[C@H](CC(C)C)NC(=O)[C@H](Cc2cccc3ccccc23)NC(=O)[C@H](CCCCCC(=O)O)NC1=O,17.0,active
CHEMBL565289,O=C(O)CCCCC[C@@H]1NC(=O)[C@H](Cc2ccccc2)NC(=O)C[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](Cc2cccc3ccccc23)NC1=O,1040.0,intermediate
CHEMBL569211,CC(C)C[C@H]1CC(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](CCCCCC(=O)O)C(=O)N[C@@H](Cc2cccc3ccccc23)C(=O)N1,253.0,active
CHEMBL567457,CC1(C)NC(=O)C[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](Cc2cccc3ccccc23)NC(=O)[C@H](CCCCCC(=O)O)NC1=O,1010.0,intermediate
CHEMBL569446,CC(C)C[C@H]1CC(=O)NC(C)(C)C(=O)N[C@@H](CCCCCC(=O)O)C(=O)N[C@@H](Cc2cccc3ccccc23)C(=O)N1,500.0,active
CHEMBL565304,O=C(O)CCCCC[C@@H]1NC(=O)[C@H]2CCCCN2C(=O)C[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC1=O,791.0,active
CHEMBL570419,CC(C)C[C@H]1CC(=O)N[C@@H](C)C(=O)N[C@@H](CCCCCC(=O)O)C(=O)N[C@@H](Cc2ccccc2)C(=O)N1,541.0,active
CHEMBL609583,O=C(NO)c1cnc(N2CCN(S(=O)(=O)c3ccc4ccccc4c3)CC2)nc1,6.0,active
CHEMBL594743,O=C(NO)c1cnc(N2CCN(Cc3ccc4ccccc4c3)CC2)nc1,1.5,active
CHEMBL595910,O=C(NO)c1cnc(N2CCN(C(/C=C/c3ccccc3)CO)CC2)nc1,2.0,active
CHEMBL605110,O=C(NO)c1cnc(N2CCN(C(/C=C/c3ccc(-c4ccccc4)cc3)CO)CC2)nc1,0.9,active
CHEMBL595479,COc1ccc(/C=C/C(CO)N2CCN(c3ncc(C(=O)NO)cn3)CC2)cc1,0.95,active
CHEMBL604796,O=C(NO)c1cnc(N2CCN(C(/C=C/c3ccc(Cl)cc3)CO)CC2)nc1,1.2,active
CHEMBL608416,O=C(NO)c1cnc(N2CCN(C(/C=C/c3cccc(F)c3)CO)CC2)nc1,1.2,active
CHEMBL594543,O=C(NO)c1cnc(N2CCN(C(/C=C/c3ccccc3F)CO)CC2)nc1,2.0,active
CHEMBL595711,Cc1ccc(/C=C/C(CO)N2CCN(c3ncc(C(=O)NO)cn3)CC2)cc1,1.0,active
CHEMBL594317,O=C(NO)c1cnc(N2CCN(C(/C=C/c3ccc(C(F)(F)F)cc3)CO)CC2)nc1,2.1,active
CHEMBL594544,O=C(NO)c1cnc(N2CCN(C(/C=C/c3ccc(F)cc3)CO)CC2)nc1,1.2,active
CHEMBL595908,CC(/C=C/c1ccccc1)N1CCN(c2ncc(C(=O)NO)cn2)CC1,1.7,active
CHEMBL593846,COCC(/C=C/c1ccccc1)N1CCN(c2ncc(C(=O)NO)cn2)CC1,1.5,active
CHEMBL595480,O=C(NO)c1cnc(N2CCN(C(/C=C/c3ccccc3)CN3CCOCC3)CC2)nc1,11.0,active
CHEMBL593858,CN1CCN(CC(/C=C/c2ccccc2)N2CCN(c3ncc(C(=O)NO)cn3)CC2)CC1,6.9,active
CHEMBL593859,O=C(NO)c1cnc(N2CCN(C(/C=C/c3ccccc3)C(=O)N3CCOCC3)CC2)nc1,7.0,active
CHEMBL595909,CNC(=O)C(/C=C/c1ccccc1)N1CCN(c2ncc(C(=O)NO)cn2)CC1,3.3,active
CHEMBL596216,NC(/C=C/c1ccccc1)CN1CCN(c2ncc(C(=O)NO)cn2)CC1,3.8,active
CHEMBL592902,O=C(NO)c1cnc(N2CCC(NC(/C=C/c3ccccc3)CO)CC2)nc1,7.0,active
CHEMBL594542,O=C(NO)c1cnc(N2CCC(CNC(/C=C/c3ccccc3)CO)CC2)nc1,1.5,active
CHEMBL596456,O=C(NO)c1cnc(N2CCOC(CNC(/C=C/c3ccccc3)CO)C2)nc1,8.0,active
CHEMBL599968,O=C(CCCC/C=C(\F)CS)Nc1ccccc1,510.0,active
CHEMBL596660,CN(C)c1ccc(NC(=O)CCCCC/C=C(\F)CS)cc1,300.0,active
CHEMBL609609,O=C(NCCCCC/C=C(\F)CS)c1ccccc1,290.0,active
CHEMBL597443,O=C(CCCCC/C=C(\F)CS)Nc1ccccc1,360.0,active
CHEMBL597551,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCC(=O)NO,40900.0,inactive
CHEMBL597752,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCC(=O)NO,100000.0,inactive
CHEMBL596736,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCCC(=O)NO,551.0,active
CHEMBL599398,C#Cc1cccc(Nc2ncnc3cc(OC)c(OCCCCC(=O)NO)cc23)c1,421.0,active
CHEMBL598163,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCCCC(=O)NO,31.0,active
CHEMBL598164,C#Cc1cccc(Nc2ncnc3cc(OC)c(OCCCCCC(=O)NO)cc23)c1,13.2,active
CHEMBL598377,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCCCCC(=O)NO,6.5,active
CHEMBL598797,C#Cc1cccc(Nc2ncnc3cc(OC)c(OCCCCCCC(=O)NO)cc23)c1,4.4,active
CHEMBL598798,C#Cc1cc(Nc2ncnc3cc(OC)c(OCCCCCCC(=O)NO)cc23)ccc1F,3.4,active
CHEMBL598799,COc1cc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2cc1OCCCCCCC(=O)NO,58.1,active
CHEMBL604094,O=C(CCCCCCOc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1)NO,4.4,active
CHEMBL597569,COCCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCCCCC(=O)NO,8.4,active
CHEMBL597773,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)CCCCCCC(=O)NO,15.3,active
CHEMBL596754,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1SCCCCCCC(=O)NO,39.6,active
CHEMBL596755,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1S(=O)(=O)CCCCCCC(=O)NO,121.7,active
CHEMBL596957,COc1cc2ncnc(NCc3ccc(Cl)c(F)c3)c2cc1OCCCCCCC(=O)NO,11.3,active
CHEMBL596761,COc1cc2ncnc(NCc3ccccc3)c2cc1OCCCCCCC(=O)NO,4.2,active
CHEMBL596964,COc1cc2ncnc(NCc3ccc(F)cc3)c2cc1OCCCCCCC(=O)NO,5.6,active
CHEMBL599218,COc1cc2ncnc(N[C@@H](C)c3ccccc3)c2cc1OCCCCCCC(=O)NO,25.7,active
CHEMBL605976,COc1cc2ncnc(N[C@H](C)c3ccccc3)c2cc1OCCCCCCC(=O)NO,98.4,active
CHEMBL598406,COc1cc2ncnc(N[C@@H](C)c3ccc(F)cc3)c2cc1OCCCCCCC(=O)NO,165.3,active
CHEMBL598407,COc1cc2ncnc(N[C@@H](C)c3ccc(Cl)cc3)c2cc1OCCCCCCC(=O)NO,188.0,active
CHEMBL598610,COc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCCCCC(=O)NO,66.6,active
CHEMBL598611,C#Cc1cccc(Nc2ncnc3cc(OCCCCCCC(=O)NO)c(OC)cc23)c1,34.1,active
CHEMBL591747,O=C(CCCCCCCn1cc(-c2ccccc2)nn1)NO,363.6,active
CHEMBL591746,O=C(CCCCCCCCn1cc(-c2ccccc2)nn1)NO,55.4,active
CHEMBL590567,CN(C)c1ccc(-c2cn(CCCCCCCC(=O)NO)nn2)cc1,15.9,active
CHEMBL590566,CN(C)c1ccc(-c2cn(CCCCCCCCC(=O)NO)nn2)cc1,596.6,active
CHEMBL589605,O=C(CCCCCCn1cc(-c2cccnc2)nn1)NO,365.8,active
CHEMBL591821,O=C(CCCCCCCn1cc(-c2cccnc2)nn1)NO,425.8,active
CHEMBL601044,Cc1ccccc1-c1cn(CCCCCCC(=O)NO)nn1,2.8,active
CHEMBL592469,O=C(CCCCCCCn1cc(-c2cccc(-c3ccccc3)c2)nn1)NO,108.9,active
CHEMBL591525,O=C(CCCCCCCCn1cc(-c2cccc(-c3ccccc3)c2)nn1)NO,147.7,active
CHEMBL589664,O=C(CCCCCCCn1cc(-c2ccc(-c3ccncc3)cc2)nn1)NO,212.9,active
CHEMBL590872,COc1ccc2cc(-c3cn(CCCCCCCC(=O)NO)nn3)ccc2c1,226.1,active
CHEMBL1077183,N#C[Se]CCCCCC(=O)Nc1ccccc1,8.9,active
CHEMBL1093359,Cc1ccc(NC(=O)CCCCC(=O)NO)cc1C,20.0,active
CHEMBL1093041,CCc1cccc(NC(=O)CCCCC(=O)NO)c1,21.0,active
CHEMBL1093042,CCc1ccc(NC(=O)CCCCC(=O)NO)cc1,26.0,active
CHEMBL1089339,Cc1cccc(NC(=O)CCCCC(=O)NO)c1,30.0,active
CHEMBL1092762,Cc1ccc(NC(=O)CCCCC(=O)NO)cc1,30.0,active
CHEMBL1091487,COc1ccc(NC(=O)CCCCC(=O)NO)cc1,32.0,active
CHEMBL1093713,Cc1cc(C)cc(NC(=O)CCCCC(=O)NO)c1,35.0,active
CHEMBL1093357,Cc1ccc(C)c(NC(=O)CCCCC(=O)NO)c1,141.0,active
CHEMBL1092032,Cc1ccc(NC(=O)CCCCC(=O)NO)c(C)c1,171.0,active
CHEMBL1093043,Cc1cccc(NC(=O)CCCCC(=O)NO)c1C,206.0,active
CHEMBL1093040,CCc1ccccc1NC(=O)CCCCC(=O)NO,215.0,active
CHEMBL1076794,Cc1ccccc1NC(=O)CCCCC(=O)NO,251.0,active
CHEMBL1093358,Cc1cccc(C)c1NC(=O)CCCCC(=O)NO,615.0,active
CHEMBL1096981,C[C@H](O)C(=O)CCCCC[C@@H]1NC(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC1=O,133.0,active
CHEMBL1096982,O=C(O)CC/C=C\C[C@@H]1NC(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC1=O,23600.0,inactive
CHEMBL178858,O=C(CS)NCCCCCC(=O)Nc1ccc2ncccc2c1,900.0,active
CHEMBL178456,O=C(CS)NCCCCCC(=O)Nc1cccc2cccnc12,900.0,active
CHEMBL1164046,CCC(=O)CCCCC[C@@H]1NC(=O)CNC(=O)C[C@H]([C@@H](C)CC)NC(=O)[C@H](Cc2cc3ccccc3[nH]2)NC1=O,19.0,active
CHEMBL1164592,CC[C@H](C)[C@H]1CC(=O)NCC(=O)N[C@@H](CCCCCC(=O)NO)C(=O)N[C@@H](Cc2cc3ccccc3[nH]2)C(=O)N1,1.0,active
CHEMBL1164599,CC[C@H](C)[C@H]1CC(=O)NCC(=O)N[C@@H](CCCCCC(=O)O)C(=O)N[C@@H](Cc2cc3ccccc3[nH]2)C(=O)N1,300.0,active
CHEMBL1164670,CC[C@H](C)[C@H]1CC(=O)NCC(=O)N[C@@H](CCCCCC(N)=O)C(=O)N[C@@H](Cc2cc3ccccc3[nH]2)C(=O)N1,2700.0,intermediate
CHEMBL1163375,CCC(=O)CCCCC[C@@H]1NC(=O)CNC(=O)C[C@H]([C@@H](C)CC)N(C)C(=O)[C@H](Cc2cc3ccccc3[nH]2)NC1=O,2000.0,intermediate
CHEMBL1165336,CCC(=O)CCCCC[C@@H]1NC(=O)[C@H](C)NC(=O)C[C@H]([C@@H](C)CC)NC(=O)[C@H](Cc2cc3ccccc3[nH]2)NC1=O,40.0,active
CHEMBL1165337,CCC(=O)CCCCC[C@@H]1NC(=O)CNC(=O)C[C@H]([C@@H](C)CC)NC(=O)[C@H](Cc2cc3ccccc3[nH]2)N(C)C1=O,10000.0,inactive
CHEMBL1165020,O=C(CCCCOc1ccc(-c2cc(=S)ss2)cc1)NO,80.0,active
CHEMBL1163161,O=C(CCCCCCOc1ccc(-c2cc(=S)ss2)cc1)NO,10.0,active
CHEMBL1163582,O=C(CCCCCCC(=O)Oc1ccc(-c2cc(=S)ss2)cc1)NO,10000.0,inactive
CHEMBL1163627,O=C(CCCCCCC(=O)Oc1ccc(-c2cc(=S)ss2)cc1)Nc1ccccc1,100000.0,inactive
CHEMBL1163626,O=C(CCCCOc1ccc(-c2cc(=S)ss2)cc1)Nc1ccccc1,50000.0,inactive
CHEMBL1163624,O=C(CCCCCCOc1ccc(-c2cc(=S)ss2)cc1)Nc1ccccc1,918700.0,inactive
CHEMBL1165800,Nc1ccccc1NC(=O)CCCCCCOc1ccc(-c2cc(=S)ss2)cc1,32000.0,inactive
CHEMBL1163162,O=C(O)c1csc(=S)s1,46400.0,inactive
CHEMBL1163983,O=C(O)c1ccc(-c2cssc2=S)cc1,100000.0,inactive
CHEMBL1163984,COc1cc(-c2cc(=S)ss2)ccc1OCC(=O)O,82850.0,inactive
CHEMBL1164069,O=C(CCCCCCC(=O)Nc1ccccc1)NOC(=O)c1csc(=S)s1,250.0,active
CHEMBL1163989,O=C(CCCCCCC(=O)Nc1ccccc1)NOC(=O)c1ccc(-c2cssc2=S)cc1,1190.0,intermediate
CHEMBL1163674,O=C(CCCc1ccccc1)Oc1ccc(-c2cssc2=S)cc1,179400.0,inactive
CHEMBL1214759,CC[C@H]1OC(=O)[C@H](C)C(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)Cc3ccc(-c4cn(CCCCCC(=O)NO)nn4)cc3)[C@H]2O)[C@](C)(OC)C[C@@H](C)C2=NCCN3C(=O)O[C@@]1(C)[C@H]3[C@H]2C,7.77,active
CHEMBL1214760,CC[C@H]1OC(=O)[C@H](C)C(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)Cc3ccc(-c4cn(CCCCCCC(=O)NO)nn4)cc3)[C@H]2O)[C@](C)(OC)C[C@@H](C)C2=NCCN3C(=O)O[C@@]1(C)[C@H]3[C@H]2C,1.03,active
CHEMBL1214761,CC[C@H]1OC(=O)[C@H](C)C(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)Cc3ccc(-c4cn(CCCCCCCC(=O)NO)nn4)cc3)[C@H]2O)[C@](C)(OC)C[C@@H](C)C2=NCCN3C(=O)O[C@@]1(C)[C@H]3[C@H]2C,104.2,active
CHEMBL1214762,CC[C@H]1OC(=O)[C@H](C)C(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)Cc3ccc(-c4cn(CCCCCCCCC(=O)NO)nn4)cc3)[C@H]2O)[C@](C)(OC)C[C@@H](C)C2=NCCN3C(=O)O[C@@]1(C)[C@H]3[C@H]2C,163.6,active
CHEMBL1214763,CC[C@H]1OC(=O)[C@H](C)C(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)Cc3ccc(-c4cn(CCCCCCCCCC(=O)NO)nn4)cc3)[C@H]2O)[C@](C)(OC)C[C@@H](C)C2=NCCN3C(=O)O[C@@]1(C)[C@H]3[C@H]2C,208.2,active
CHEMBL1221694,Nc1ccccc1NC(=O)CCCCC(=O)Nc1ccccc1,238000.0,inactive
CHEMBL277805,Nc1ccccc1NC(=O)CCCCCC(=O)Nc1ccccc1,78000.0,inactive
CHEMBL1221695,O=C(CCCCCC(=O)Nc1ccccc1)Nc1ccccc1,204000.0,inactive
CHEMBL1221696,Nc1cccc(NC(=O)CCCCCC(=O)Nc2ccccc2)c1,500000.0,inactive
CHEMBL1221697,Nc1cccc(NC(=O)CCCCCCC(=O)Nc2ccccc2)c1,85000.0,inactive
CHEMBL1221762,Nc1ccc(NC(=O)CCCCCC(=O)Nc2ccccc2)cc1,123000.0,inactive
CHEMBL1221763,Nc1ccc(NC(=O)CCCCCCC(=O)Nc2ccccc2)cc1,186000.0,inactive
CHEMBL1221764,O=C(CCCCCC(=O)Nc1ccccn1)Nc1ccccc1,140000.0,inactive
CHEMBL1221765,COc1ccccc1NC(=O)CCCCCC(=O)Nc1ccccc1,54000.0,inactive
CHEMBL1221766,COc1ccccc1NC(=O)CCCCCCC(=O)Nc1ccccc1,470000.0,inactive
CHEMBL1221817,COc1ccc(NC(=O)CCCCCC(=O)Nc2ccccc2)cc1,438000.0,inactive
CHEMBL1221818,O=C(CCCCCC(=O)Nc1cccc2cccnc12)Nc1ccccc1,17000.0,inactive
CHEMBL1221819,O=C(CCCCCC(=O)Nc1cnc2ccccc2c1)Nc1ccccc1,84000.0,inactive
CHEMBL1221820,Nc1ccccc1NC(=O)CCCCCC(=O)Nc1ccccn1,91000.0,inactive
CHEMBL1221821,COc1cccc(NC(=O)CCCCCC(=O)Nc2ccccc2)c1,1000.0,active
CHEMBL1221877,COc1ccc(NC(=O)CCCCCC(=O)Nc2ccccc2)c(OC)c1,387000.0,inactive
CHEMBL1221878,Nc1ccccc1NC(=O)CCCCCC(=O)Nc1ccccc1N,14000.0,inactive
CHEMBL1269033,O=C(NO)c1cnc(N2C[C@H]3CN(S(=O)(=O)c4ccc5ccccc5c4)C[C@H]3C2)nc1,64.0,active
CHEMBL1271349,O=C(NO)c1cnc(N2C[C@H]3CN(S(=O)(=O)c4cc(C(F)(F)F)cc(C(F)(F)F)c4)C[C@H]3C2)nc1,433.0,active
CHEMBL1271350,O=C(NO)c1cnc(N2C[C@H]3CN(S(=O)(=O)c4ccc(OC(F)(F)F)cc4)C[C@H]3C2)nc1,123.0,active
CHEMBL1271457,O=C(NO)c1cnc(N2C[C@H]3CN(C(=O)c4ccc5ccccc5c4)C[C@H]3C2)nc1,12.0,active
CHEMBL1271458,O=C(NO)c1cnc(N2C[C@H]3CN(C(=O)CCCOc4ccccc4)C[C@H]3C2)nc1,122.0,active
CHEMBL1269925,COc1ccc2c(ccn2N2C[C@@H]3CN(c4ncc(C(=O)NO)cn4)C[C@@H]3C2)c1,30.0,active
CHEMBL1269926,O=C(NO)c1cnc(N2C[C@@H]3CN(Cc4cc(Cl)cc(Cl)c4)C[C@@H]3C2)nc1,50.0,active
CHEMBL1270033,O=C(NO)c1cnc(N2C[C@@H]3CN(Cc4ccc(Cl)cc4)C[C@@H]3C2)nc1,42.0,active
CHEMBL1270034,COc1ccc(CN2C[C@H]3CN(c4ncc(C(=O)NO)cn4)C[C@H]3C2)cc1,95.0,active
CHEMBL1270139,O=C(NO)c1cnc(N2C[C@@H]3CN(Cc4ccc5ccccc5c4)C[C@@H]3C2)nc1,13.0,active
CHEMBL1270140,O=C(NO)c1ccc(N2C[C@@H]3CN(Cc4ccc5ccccc5c4)C[C@@H]3C2)nc1,45.0,active
CHEMBL1290221,O=C(On1nnc2ccccc21)c1cc(O)c(O)c(O)c1,100000.0,inactive
CHEMBL1288723,COc1ccc(C(=O)On2nnc3ccccc32)cc1,73100.0,inactive
CHEMBL1290222,COc1cc(OC)cc(C(=O)On2nnc3ccccc32)c1,61100.0,inactive
CHEMBL1290335,COc1cc(C(=O)On2nnc3ccccc32)cc(OC)c1OC,9400.0,intermediate
CHEMBL1290449,COc1cc(OC)cc(C(=O)On2nnc3ccc(OC)cc32)c1,87500.0,inactive
CHEMBL1290553,COc1ccc2nnn(OC(=O)c3cc(OC)c(OC)c(OC)c3)c2c1,58100.0,inactive
CHEMBL1630846,O=C(CCCCCC(=O)Nc1cccc2cccnc12)NS,44.0,active
CHEMBL1630845,O=C(CCCCCCC(=O)NC12CC3CC(CC(C3)C1)C2)NO,420.0,active
CHEMBL1630844,Cl.Nc1cccc(-c2csc(NC(=O)CCCCCCC(=O)NO)n2)c1,7.6,active
CHEMBL468935,Nc1cccc(-c2csc(NC(=O)CCCCCCC(=O)NO)n2)c1,3.9,active
CHEMBL512644,O=C(CCCCCCC(=O)Nc1ccc(-c2ccccc2)cc1)NO,50.0,active
CHEMBL511212,O=C(CCCCCCC(=O)Nc1nc(-c2ccccc2)cs1)NO,6.6,active
CHEMBL389687,N[C@@H](Cc1ccccc1)C(=O)Nc1ccccc1-c1ccc(NC(=O)CCCCCCC(=O)NO)cc1,80.0,active
CHEMBL1630110,O=C(/C=C/c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)cc1)NO,32000.0,inactive
CHEMBL1630111,Nc1ccccc1NC(=O)c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,100000.0,inactive
CHEMBL1630112,Nc1ccccc1NC(=O)c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)s1,10000.0,inactive
CHEMBL1630113,Nc1ccccc1NC(=O)/C=C/c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,32000.0,inactive
CHEMBL1630114,Nc1ccccc1NC(=O)/C=C/c1cccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)c1,32000.0,inactive
CHEMBL1630115,Nc1ccccc1NC(=O)/C=C/c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)cc1,32000.0,inactive
CHEMBL1630116,Nc1ccccc1NC(=O)CCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)cc1,32000.0,inactive
CHEMBL554,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,100000.0,inactive
CHEMBL1630107,O=C(/C=C/c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1)NO,630.0,active
CHEMBL1630108,O=C(/C=C/c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)s1)NO,50000.0,inactive
CHEMBL1630109,O=C(/C=C/c1cccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)c1)NO,47.0,active
CHEMBL1630117,O=C(NO)c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,8300.0,intermediate
CHEMBL1630118,O=C(NO)c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)s1,430.0,active
CHEMBL514671,Nc1ccccc1NC(=O)c1ccc(CNCOC(=O)c2cccnc2)cc1,11000.0,inactive
CHEMBL1760910,O=C(CCCC1CCN(S(=O)(=O)Cc2ccccc2)CC1)NO,840.0,active
CHEMBL1760911,O=C(CCCC1CCN(S(=O)(=O)c2ccccc2)CC1)NO,540.0,active
CHEMBL1760912,O=C(CCCC1CCN(C(=O)c2ccccc2)CC1)NO,1390.0,intermediate
CHEMBL1760913,O=C(CCCC1CCN(C(=O)Cc2ccccc2)CC1)NO,260.0,active
CHEMBL1760914,O=C(CCCC1CCN(C(=O)Nc2ccccc2)CC1)NO,100.0,active
CHEMBL1760915,O=C(CCCC1CCN(C(=O)NCc2ccccc2)CC1)NO,90.0,active
CHEMBL1797983,CC[C@H](C)[C@H](NC(=O)OC(C)(C)C)C(=O)N1Cc2cc(OCC(=O)NO)ccc2C[C@H]1C(=O)Nc1ccc(OC)cc1,58.0,active
CHEMBL1798008,CC[C@H](C)[C@@H](CN1Cc2cc(OCC(=O)NO)ccc2C[C@H]1C(=O)Nc1ccc(OC)cc1)NC(=O)CC(C)(C)C,297.0,active
CHEMBL1798007,CC[C@H](C)[C@@H](CN1Cc2cc(OCC(=O)NO)ccc2C[C@H]1C(=O)Nc1ccc(OC)cc1)NC(=O)OC(C)(C)C,447.0,active
CHEMBL1798006,CC[C@H](C)[C@H](NC(=O)C1CCNCC1)C(=O)N1Cc2cc(OCC(=O)NO)ccc2C[C@H]1C(=O)Nc1ccc(OC)cc1.Cl,71.0,active
CHEMBL1798005,CC[C@H](C)[C@H](NC(=O)[C@@H](N)C(C)C)C(=O)N1Cc2cc(OCC(=O)NO)ccc2C[C@H]1C(=O)Nc1ccc(OC)cc1.Cl,73.0,active
CHEMBL1798004,CC[C@H](C)[C@H](NC(=O)[C@@H]1CCCN1)C(=O)N1Cc2cc(OCC(=O)NO)ccc2C[C@H]1C(=O)Nc1ccc(OC)cc1.Cl,108.0,active
CHEMBL1798003,CC[C@H](C)[C@H](NC(=O)C1CCN(C(=O)OC(C)(C)C)CC1)C(=O)N1Cc2cc(OCC(=O)NO)ccc2C[C@H]1C(=O)Nc1ccc(OC)cc1,214.0,active
CHEMBL1798002,CC[C@H](C)[C@H](NC(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)C)C(=O)N1Cc2cc(OCC(=O)NO)ccc2C[C@H]1C(=O)Nc1ccc(OC)cc1,128.0,active
CHEMBL1798001,CC[C@H](C)[C@H](NC(=O)[C@@H]1CCCN1C(=O)OC(C)(C)C)C(=O)N1Cc2cc(OCC(=O)NO)ccc2C[C@H]1C(=O)Nc1ccc(OC)cc1,65.0,active
CHEMBL1801253,O=C(NO)c1cnc(N2CC3C(CNCc4ccc5ccccc5c4)C3C2)nc1,32.0,active
CHEMBL1801252,O=C(NO)c1cnc(N2C[C@H]3[C@H](Nc4ccc5ccccc5n4)[C@H]3C2)nc1,18.0,active
CHEMBL1801251,CN([C@H]1[C@@H]2CN(c3ncc(C(=O)NO)cn3)C[C@@H]21)S(=O)(=O)c1ccc2ccccc2c1,23.0,active
CHEMBL1801250,O=C(NO)c1cnc(N2C[C@H]3[C@H](NCc4ccc5cc(F)ccc5n4)[C@H]3C2)nc1,8.0,active
